langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Scalable Uncertainty Management,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58449-8,"Jesse Davis, Karim Tabia",9783030584498,,2020
,Scale Construction and Psychometrics for Social and Personality Psychology,SAGE Publications Ltd,Psychometrics,https://doi.org/10.4135/9781446287866,Mike Furr,9781446287866,,2011
,Scaling Procedures,SAGE Publications Ltd,Scaling,https://doi.org/10.4135/9781412985772,Subhash Sharma; William O. Bearden; Richard G. Netemeyer,9781412985772,,2003
,Scaling Up: How Data Curation Can Help Address Key Issues in Qualitative Data Reuse and Big Social Research,Synthesis Collection of Technology (R0),Systems and Data Security,https://doi.org/10.1007/978-3-031-49222-8,Sara Mannheimer,9783031492228,,2024
,Scandinavian Design,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781474294027?locatt=label:secondary_bloomsburyVisualArts,Kjetil Fallan,9781474294027,,2012
,Scattering Analysis of Periodic Structures using Finite-Difference Time-Domain Method,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01713-1,"Khaled ElMahgoub, Fan Yang, Atef Elsherbeni",9783031017131,,2012
,Scattering Theory for Many-Body Quantum Mechanical Systems —,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065391,Israel Michael Sigal,9783540386643,1011,1983
,Scattering Theory for the d'Alembert Equation in Exterior Domains,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070581,Calvin H. Wilcox,9783540374299,442,1975
,"Scattering Theory: Unitarity, Analyticity and Crossing",Springer,Physics,http://dx.doi.org/10.1007/BFb0101043,André Martin,9783540361688,3,1969
,Scenographic Design Drawing,Bloomsbury Design Library 2021 Collection,Drawing,https://doi.org/10.5040/9781350168565?locatt=label:secondary_bloomsburyVisualArts,Sue Field,9781350168565,,2021
,Schauder Bases in Banach Spaces of Continuous Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094629,Zbigniew Semadeni,9783540391432,918,1982
,Scheduling and Congestion Control for Wireless and Processing Networks,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79992-1,"Libin Jiang, Jean Walrand",9783031799921,,2010
,Schéma de Picard Local,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068424,Jean-François Boutot,9783540359364,632,1978
,Scholarly Collaboration on the Academic Social Web,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02299-9,"Daqing He, Wei Jeng",9783031022999,,2016
,Schottky Groups and Mumford Curves,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089957,"Lothar Gerritzen, Marius Put",9783540383048,817,1980
,Schrödinger Operators,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080330,Sandro Graffi,9783540397069,1159,1985
,Schrödinger Operators,Springer,Physics,http://dx.doi.org/10.1007/3-540-51783-9,"Helge Holden, Arne Jensen",9783540468073,345,1989
,Schrödinger Operators The Quantum Mechanical Many-Body Problem ,Springer,Physics,http://dx.doi.org/10.1007/3-540-55490-4,Erik Balslev,9783540471073,403,1992
,"Schrödinger Operators, Aarhus 1985",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073041,Erik Balslev,9783540471196,1218,1986
,Schur Subgroup of the Brauer Group,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061703,Toshihiko Yamada,9783540377337,397,1974
,"Schwartz Spaces, Nuclear Spaces and Tensor Products",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062863,Yau-Chuen Wong,9783540351610,726,1979
,Science and Technologies for Smart Cities,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51005-3,"Henrique Santos, Gabriela Viale Pereira, Matthias Budde, Sérgio F. Lopes, Predrag Nikolic",9783030510053,,2020
,Science and Technology of Polymers and Advanced Materials,Taylor & Francis,"Engineering & Technology, Materials Science",www.taylorfrancis.com/books/9780429425301,"Mukbaniani , Omari V.",9780429425301,,2019
,Science and Technology of Separation Membranes 2V Set,Wiley,"Chemistry, Chemical Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781118932551,Uragami,9781118932551,,2017
,Science Fiction Prototyping,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01796-4,Johnson Brian David,9783031017964,,2011
,Science of Engineering Materials and Carbon Nanotubes,New Age International,"Science , Physics , Engineering , Electronics",http://elib4u.ipublishcentral.com/product/science-engineering-materials-carbon-nanotubes ,"C M Srivastava  , C Srinivasan",9788122470666,3rd ed.,2010
,Science of Evaluation,SAGE Publications Ltd,Evaluation research,https://doi.org/10.4135/9781473913820,Ray Pawson,9781473913820,,2013
,Science of Quantitative Information Flow,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-319-96131-6,"Mário S. Alvim, Konstantinos Chatzikokolakis, Annabelle McIver, Carroll Morgan, Catuscia Palamidessi, Geoffrey Smith",9783319961316,,2020
,Scientific Analysis of Cultural Heritage Objects,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers, Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02087-2,"Michael Wiescher, Khachatur Manukyan",9783031020872,,2020
,Scientific Foundations of Engineering,Cambridge University Press,"Physics and Astronomy,Engineering, General and Classical Physics,Engineering: General Interest",https://doi.org/10.1017/CBO9781139565462,McKnight/Zahopoulos,9781139565462,,2012
,Scope and Limits of Partiality,Oxford University Press,Moral Philosophy,https://doi.org/10.1093/oso/9780197634448.001.0001,Jeske,9780197634479,,2024
,Score Reliability,SAGE Publications Ltd,Score Reliability,https://doi.org/10.4135/9781412985789,Bruce Thompson,9781412985789,,2002
,Scrapbook of Complex Curve Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/055/,C. Herbert Clemens,9781470421021,2nd ed.,2002
,Screen Interiors,Bloomsbury Design Library 2021 Collection,Interior design,https://doi.org/10.5040/9781350150614?locatt=label:secondary_bloomsburyVisualArts,Pat Kirkham and Sarah A. Lichtman,9781350150614,,2021
,Search and Discovery of the Higgs Boson — A brief introduction to particle physics,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-1-6817-4078-2,"Castillo, L R F",9781681740140,,2015
,Search for the Absolute,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-02081-0,Jeffrey H. Williams,9783031020810,,2020
,Search-Based Applications,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02274-6,"Gregory Grefenstette, Laura Wilber",9783031022746,,2011
,Search-Based Software Engineering,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59762-7,"Aldeida Aleti, Annibale Panichella",9783030597627,,2020
,Search-User Interface Design,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02277-7,Max Wilson,9783031022777,,2012
,Second Language Learning Before Adulthood,DeGruyter,Linguistics and Semiotics,https://www.degruyter.com/isbn/9783110743043,Vanessa De Wilde,9783110743043,,2022
,Secondary Analysis of Survey Data,SAGE Publications Ltd,Survey Data,https://doi.org/10.4135/9781412985796,K. Jill Kiecolt; Laura E. Nathan,9781412985796,,1985
,Secondary Cohomology Operations,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/049/,John R. Harper,9781470420987, ,2002
,Secondary Research,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781412985802,David W. Stewart; Michael A. Kamins,9781412985802,2nd ed.,1999
,Secrecy and Fieldwork,SAGE Publications Ltd,Secrecy,https://doi.org/10.4135/9781412985819,Richard G. Mitchell,9781412985819,,1993
,Secure Knowledge Management In Artificial Intelligence Era,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3817-9,"Sanjay K. Sahay, Nihita Goel, Vishwas Patil, Murtuza Jadliwala",9789811538179,,2020
,Secure Multi-Party Computation Against Passive Adversaries,Synthesis Collection of Technology (R0),Systems and Data Security,https://doi.org/10.1007/978-3-031-12164-7,"Ashish Choudhury, Arpita Patra",9783031121647,,2022
,Secure Sensor Cloud,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01527-4,"Vimal Kumar, Amartya Sen, Sanjay Madria",9783031015274,,2019
,Securing Social Identity in Mobile Platforms,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39489-9,"Thirimachos Bourlai, Panagiotis Karampelas, Vishal M. Patel",9783030394899,,2020
,Security and Cryptography for Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57990-6,"Clemente Galdi, Vladimir Kolesnikov",9783030579906,,2020
,"Security and Privacy in Communication Networks, Part I",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63086-7,"Noseong Park, Kun Sun, Sara Foresti, Kevin Butler, Nitesh Saxena",9783030630867,,2020
,"Security and Privacy in Communication Networks, Part II",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63095-9,"Noseong Park, Kun Sun, Sara Foresti, Kevin Butler, Nitesh Saxena",9783030630959,,2020
,Security and Privacy in Digital Economy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-9129-7,"Shui Yu, Peter Mueller, Jiangbo Qian",9789811591297,,2020
,Security and Privacy in Social Networks and Big Data,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-9031-3,"Yang Xiang, Zheli Liu, Jin Li",9789811590313,,2020
,Security and Trust in Online Social Networks,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02339-2,"Barbara Carminati, Elena Ferrari, Marco Viviani",9783031023392,,2014
,Security and Trust Management,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59817-4,"Kostantinos Markantonakis, Marinella Petrocchi",9783030598174,,2020
,Security Basics for Computer Architects,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01742-1,Ruby B. Lee,9783031017421,,2013
,Security in Computing and Communications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-4825-3,"Sabu M. Thampi, Gregorio Martinez Perez, Ryan Ko, Danda B. Rawat",9789811548253,,2020
,Security of Cyber-Physical Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45541-5,"Hadis Karimipour, Pirathayini Srikantha, Hany Farag, Jin Wei-Kocsis",9783030455415,,2020
,Security Protocols,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-62494-5,Mark Lomas,9783540680475,1189,1996
,Security Protocols XXVII,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57043-9,"Jonathan Anderson, Frank Stajano, Bruce Christianson, Vashek Matyáš",9783030570439,,2020
,Security Standardisation Research,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64357-7,"Thyla van der Merwe, Chris Mitchell, Maryam Mehrnezhad",9783030643577,,2020
,"Security, Privacy and User Interaction",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43754-1,Markus Jakobsson,9783030437541,,2020
,"Security, Privacy, and Applied Cryptography Engineering",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66626-2,"Lejla Batina, Stjepan Picek, Mainack Mondal",9783030666262,,2020
,Seifert Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060329,Peter Orlik,9783540379898,291,1972
,Seismic Control of Structures Using Tuned Mass Dampers,Synthesis Collection of Technology (R0),Building Construction and Design,https://doi.org/10.1007/978-3-031-71217-3,Hamid Radmard Rahmani,9783031712173,,2025
,"Selberg Trace Formula for PSL(2,ℝ)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061302,Dennis A. Hejhal,9783540409144,1001,1983
,"Selberg Trace Formula for PSL(2,ℝ) Volume I",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079608,Dennis A. Hejhal,9783540379799,548,1976
,Selberg-Arthur Trace Formula,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092305,Salahoddin Shokranian,9783540466598,1503,1992
,"Selberg's Zeta-, L-, and Eisensteinseries",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071379,Ulrich Christian,9783540386889,1030,1983
,Select Ideas in Partial Differential Equations,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02434-4,Peter J Costa,9783031024344,,2021
,Select Ideas in Partial Differential Equations,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-59975-0,Peter J. Costa,9783031599750,2nd ed.,2025
,Selected Areas in Cryptography – SAC 2019,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38471-5,"Kenneth G. Paterson, Douglas Stebila",9783030384715,,2020
,Selected Asymptotic Methods with Applications to Electromagnetics and Antennas,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics, Computing and Processing",https://doi.org/10.1007/978-3-031-01716-2,"George Fikioris, Ioannis Tastsoglou, Odysseas N. Bakas",9783031017162,,2014
,Selected Philosophical Essays,Cambridge University Press,"Philosophy,General Science, History of Science,Philosophy of Science",https://doi.org/10.1017/CBO9780511815157,Hempel/Jeffrey,9780511815157,,2014
,Selected Topics in Gauge Theories,Springer,Physics,http://dx.doi.org/10.1007/3-540-16064-7,"Walter Dittrich, Martin Reuter",9783540397465,244,1986
,Selection Theorems and their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058346,T. Parthasarathy,9783540374640,263,1972
,Self and Identity in Modern Psychology and Indian Thought,Springer US,"Psychology, Social Sciences, ",http://link.springer.com/10.1007/b108086,"Paranjpe, Anand C.",9780306471513,,2002
,Self-Adjoint Operators,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068567,William G. Faris,9783540373179,433,1975
,Self-Assembled Nanostructures,Springer US,"Inorganic Chemistry, Physical Chemistry, Condensed Matter Physics",http://link.springer.com/10.1007/b105377,"Zhang,Jin Z.",9780306479410,,2003
,"Self-Assembling Peptide Systems in Biology, Medicine and Engineering",Springer Netherlands,"Biochemistry, Biotechnology, Polymer Sciences",http://link.springer.com/10.1007/0-306-46890-5,"Aggeli,Amalia",9780306468902,,2002
,Self-Dual Chern-Simons Theories,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-44777-1,Gerald Dunne,9783540447771,36,1995
,Self-Healing Materials : Principles and Technology,CHEMTEC,Engineering,https://www.sciencedirect.com/science/book/9781927885239,"Wypych, George",,,2017
,Semantic Breakthrough in Drug Discovery,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79456-8,"Bin Chen, Huijun Wang, Ying Ding, David Wild",9783031794568,,2015
,Semantic Interaction for Visual Analytics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02603-4,Alex Endert,9783031026034,,2016
,Semantic Mining of Social Networks,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79462-9,"Jie Tang, Juanzi Li",9783031794629,,2015
,Semantic Relations Between Nominals,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-02148-0,"Vivi Nastase, Preslav Nakov, Diarmuid Ó Séaghdha, Stan Szpakowicz",9783031021480,,2013
,Semantic Relations Between Nominals,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-02178-7,"Vivi Nastase, Stan Szpakowicz, Preslav Nakov, Diarmuid Ó Séagdha",9783031021787,2nd ed.,2021
