langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Photovoltaic Solar Energy - From Fundamentals to Applications,Wiley,Physical Sciences & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/9781118927496,Reinders,9781118927496,,2017
,Photovoltaic Systems : Analysis and Design,PHI,Energy,https://elibrary.phindia.com/ebooks/reader/9789354435324,"Mukerjee, A. K. , Thakur, Nivedita",9789354435324,,2021
,Phrase Mining from Massive Text and Its Applications,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01910-4,"Jialu Liu, Jingbo Shang, Jiawei Han",9783031019104,,2017
,Physical and Nonstandard Gauges,Springer,Physics,http://dx.doi.org/10.1007/BFb0015131,"P. Gaigg, W. Kummer, M. Schweda",9783540471561,361,1990
,Physical Causation,Cambridge University Press,"Philosophy, Philosophy of Science",https://doi.org/10.1017/CBO9780511570650,Dowe,9780511570650,,2009
,Physical Chemistry,CBS Publishers,Chemistry,https://www.eduport-global.com/product/physical-chemistry-2e50153598,Laidler / Meiser,9789390158652,2nd ed.,2020
,Physical Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9789332901360/?brand=mcgrawhillindia.vitalsource.com  ,Madan,,,2015
,Physical Chemistry,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/281693,Silbey,9788126594665,4th ed.,2020
,Physical Chemistry : Multidisciplinary Applications in Society,ELSEVIER,Chemistry,https://www.sciencedirect.com/science/book/9780128005132,"Schmitz, Kenneth",,,2018
,Physical Chemistry for Chemists and Chemical Engineers,Taylor & Francis,"Engineering & Technology, Chemical Engineering",www.taylorfrancis.com/books/9781315146584,"Vakhrushev , Alexander V.",9781315146584,,2018
,Physical Chemistry for the Chemical and Biochemical Sciences,Taylor & Francis,"Bioscience, Physical Sciences, Biochemistry, Chemistry",www.taylorfrancis.com/books/9780429155901,"Lopez-Bonilla , Jose Luis",9780429155901,,2016
,Physical Chemistry Through Problems,New Age International,"Science , Chemistry , Analytic , Spectroscopy & Spectrum Analysis",http://elib4u.ipublishcentral.com/product/physical-chemistry-through-problems ,"S K Dogra  , S Dogra",9788122440836,2nd ed.,2015
,Physical Chemistry: Pearson New International Edition,Pearson Education,"Science, Science: Chemistry",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5173634,"Engel, Thomas;Reid, Philip",9781292035444,3rd ed.,2014
,"Physical Microbe — An introduction to noise, control, and communication in the prokaryotic cell",Institute of Physics Publishing ,"Physcis , Biomedical engineering",https://iopscience.iop.org/book/978-1-6817-4529-9,"Hagen, S J",9781681745282,,2017
,Physical processes in astrophysics,Springer,Physics,http://dx.doi.org/10.1007/BFb0118702,"Ian W. Roxburgh, Jean-Louis Masnou",9783540447801,458,1995
,"Physical Universe: The Interface Between Cosmology, Astrophysics and Particle Physics",Springer,Physics,http://dx.doi.org/10.1007/3-540-54293-0,"John D. Barrow, Alfredo B. Henriques, Maria Teresa V. T. Lago, Malcom S. Longair",9783540475446,383,1991
,Physically Unclonable Functions (PUFs),Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02344-6,"Christian Wachsmann, Ahmad-Reza Sadeghi",9783031023446,,2015
,Physics and Chemistry Basis of Biotechnology,Springer Netherlands,"Biotechnology, Food Science, Biochemistry",http://link.springer.com/10.1007/0-306-46891-3,"Cuyper, Marcel De",9780306468919,,2000
,Physics and Chemistry of Interstellar Molecular Clouds,Springer,Physics,http://dx.doi.org/10.1007/BFb0102081,"Gisbert Winnewisser, Guido C. Pelz",9783540476658,459,1995
,Physics and Chemistry of Interstellar Molecular Clouds: mm and Sub-mm Observations in Astrophysics,Springer,Physics,http://dx.doi.org/10.1007/BFb0119439,"G. Winnewisser, J. T. Armstrong",9783540461876,331,1989
,Physics and Industry,Springer,Physics,http://dx.doi.org/10.1007/3-540-58376-9,"Eiichi Maruyama, Hisatsune Watanabe",9783540486763,435,1994
,Physics and Mathematics Behind Wave Dynamics,Synthesis Collection of Technology (R0),Nanoscale Science and Technology,https://doi.org/10.1007/978-3-031-60354-9,Sanichiro Yoshida,9783031603549,,2025
,Physics and our View of the World,Cambridge University Press,"Physics and Astronomy, History, Philosophy and Foundations of  Physics",https://doi.org/10.1017/CBO9780511622823,Hilgevoord,9780511622823,,2012
,Physics and Speculative Philosophy,De Gruyter,"Selected Philosophical Movements , Selected Philosophical Movements",http://www.degruyter.com/isbn/9783110451818,"Eastman, Timothy E. / Epperson, Michael / Griffin, David Ray",9783110451818,,2016
,Physics and Technology of Semiconductor Quantum Devices,Springer,Physics,http://dx.doi.org/10.1007/BFb0034400,"Klaus H. Ploog, Leander Tapfer",9783540478508,419,1993
,Physics in Living Matter,Springer,Physics,http://dx.doi.org/10.1007/BFb0009203,"Dionys Baeriswyl, Michel Droz, Andreas Malaspinas, Piero Martinoli",9783540478034,284,1987
,Physics of Accretion onto Compact Objects,Springer,Physics,http://dx.doi.org/10.1007/3-540-17195-9,"K. O. Mason, M. G. Watson, N. E. White",9783540473589,266,1986
,Physics of Classical Novae,Springer,Physics,http://dx.doi.org/10.1007/3-540-53500-4,"A. Cassatella, R. Viotti",9783540466383,369,1990
,Physics of Digital Photography ,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-0-7503-2558-5,"Rowlands, A",9780750325592,2nd ed.,2020
,Physics of Highly Excited States in Solids,Springer,Physics,http://dx.doi.org/10.1007/3-540-07991-2,"Masayasu Ueta, Yuichiro Nishina",9783540379751,57,1976
,Physics of Low Dimensional Systems,Springer US,"Condensed Matter Physics, Surfaces and Interfaces, Thin Films Magnetism",http://link.springer.com/10.1007/b114803,"Morán-López,J. L. ",9780306471117,,2001
,Physics of Narrow Gap Semiconductors,Springer,Physics,http://dx.doi.org/10.1007/3-540-11191-3,"E. Gornik, H. Heinrich, L. Palmetshofer",9783540389781,152,1982
,Physics of Nonlinear Waves,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02611-9,Mitsuhiro Tanaka,9783031026119,,2020
,"Physics of Phase Space Nonlinear Dynamics and Chaos Geometric Quantization, and Wigner Function",Springer,Physics,http://dx.doi.org/10.1007/3-540-17894-5,"Y. S. Kim, W. W. Zachary",9783540479017,278,1987
,Physics of Phonons,Springer,Physics,http://dx.doi.org/10.1007/3-540-18244-6,Tadeusz Paszkiewicz,9783540478393,285,1987
,Physics of Semiconductor Devices,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0470068329,Sze,9780470068328,3rd ed.,2006
,Physics of Semiconductors,Cambridge University Press,"Physics and Astronomy,Engineering, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Electronic, Optoelectronic Devices, and Nanotechnology",https://doi.org/10.1017/CBO9781139164214,Brennan,9781139164214,,2009
,"Physics of Shock and Impact, Volume 1 : Fundamentals and dynamic failure",Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-1254-7,"Grady, D",9780750312554,,2017
,"Physics of Shock and Impact, Volume 2 : Materials and shock response",Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-1257-8,"Grady, D",9780750312585,,2017
,"Physics of Surface, Interface and Cluster Catalysis",Institute of Physics Publishing ,"Physcis , Condensed matter",https://iopscience.iop.org/book/978-0-7503-1164-9,"Kasai, H",9780750311656,,2015
,Physics of the Expanding Universe,Springer,Physics,http://dx.doi.org/10.1007/3-540-09562-4,M. Demiański,9783540348511,109,1979
,Physics of the Lorentz Group,Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-1-6817-4254-0,"Başkal, S",9781681741901,,2015
,Physics of the Quark-Gluon Plasma,Springer,Physics,http://dx.doi.org/10.1007/BFb0114317,Berndt Müller,9783540393443,225,1985
,Physics of Thermoelectric Energy Conversion,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-6817-4641-8,"Goldsmid, H J",9781681746401,,2016
,"Physics, Vol. 1, (An Indian Adaptation)",Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/369225,"Robert Resnick, David Halliday, Kenneth S. Krane, Dr. Partha Goswami, Dr. Arijit Roy, Dr. Kaustuv Das",9789354640421,5th ed.,2022
,"Physics, Vol. 2",Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/288255,"David Halliday , Robert Resnick , Kenneth S. Krane",9789354640445,5th ed.,2022
,PI-Algebras,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070021,Nathan Jacobson,9783540374275,441,1975
,Pick Interpolation and Hilbert Function Spaces,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/044/,Jim Agler; John E. McCarthy,9781470420956, ,2002
,"Pick, Click, Flick!: The Story of Interaction Techniques",Association for Computing Machinery,Applied Computing,https://dl.acm.org/doi/book/10.1145/3617448,Brad A. Myers,9798400709494,,2024
,Pictorial Information Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-09757-0,"S. K. Chang, K. S. Fu",9783540386346,80,1980
,Picturing Socialism,Bloomsbury Design Library 2021 Collection,Socialism and art,https://doi.org/10.5040/9781350067172?locatt=label:secondary_bloomsburyVisualArts,J. R. Jenkins,9781350067172,,2021
,Pipelined Multi-Core Machine with Operating System Support,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43243-0,"Petro Lutsyk, Jonas Oberhauser, Wolfgang J. Paul",9783030432430,,2020
,Plane surveying,New Age International,"Engineering , General , Civil",http://elib4u.ipublishcentral.com/product/plane-surveying ,A M Chandra,9788122444162,3rd ed.,2015
,Planning and Learning by Analogical Reasoning,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58811-6,Manuela M. Veloso,9783540491095,886,1994
,Planning Ethically Responsible Research,SAGE Publications Ltd,"Research, Moral and ethical aspects",https://doi.org/10.4135/9781412985406,Joan E. Sieber,9781412985406,,1999
,Planning Ethically Responsible Research,SAGE Publications Ltd,"Research, Moral and ethical aspects",https://doi.org/10.4135/9781506335162,Joan E. Sieber; Martin B. Tolich,9781506335162,2nd ed.,2013
,Planning with Markov Decision Processes,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01559-5,"Mausam , Andrey Kolobov",9783031015595,,2012
,Plasma Astrophysics,Springer,Physics,http://dx.doi.org/10.1007/BFb0102540,"Claudio Chiuderi, Giorgio Einaudi",9783540497899,468,1996
,Plasma Chemistry,Cambridge University Press,"Physics and Astronomy,Engineering, Thermal-Fluids Engineering,Plasma Physics and Fusion Physics",https://doi.org/10.1017/CBO9780511546075,Fridman,9780511546075,,2012
,Plasma Modeling — Methods and applications,Institute of Physics Publishing ,"Physcis , Plasmas",https://iopscience.iop.org/book/978-0-7503-1200-4,"Colonna, G",9780750312011,,2016
,Plasma Processes and Polymers - 16th International Symposium on Plasma Chemistry Taormina/Italy June 22-27 2003,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/3527605584,d'Agostino,9783527605583,,2005
,Plasmas at High Temperature and Density,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-88966-3,Heinrich Hora,9783540889663,1,1991
,PLL Modulation and Mixed-Signal Calibration Techniques for FMCW Radar,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-59773-2,"Pratap Tumkur Renukaswamy, Nereo Markulic, Jan Craninckx",9783031597732,,2024
,Plug-and-Play Visual Subgraph Query Interfaces,Synthesis Collection of Technology (R0),Database Management,https://doi.org/10.1007/978-3-031-16162-9,"Sourav S. Bhowmick, Byron Choi",9783031161629,,2023
,Pocket Glossary for Commonly Used Research Terms,SAGE Publications Ltd,Research,https://doi.org/10.4135/9781452269917,Bruce A. Thyer; Michael J. Holosko,9781452269917,,2011
,Poisson Line Cox Process,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02379-8,"Harpreet S. Dhillon, Vishnu Vardhan Chetlur",9783031023798,,2020
,"Polar Oxides - Properties, Characterization and   Imaging",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/3527604650,Waser,9783527604654,,2005
,Polarization Nuclear Physics,Springer,Physics,http://dx.doi.org/10.1007/BFb0025233,D. Fick,9783540372844,30,1974
,Political Economy of the Environment,Routledge,Political Economy,http://www.taylorfrancis.com/books/Political Economy,Simon Dietz; Jonathan Michie; Christine Oughton,9780203830673,,2011
,Politics of the Artificial,University of Chicago Press,Design,http://www.degruyter.com/isbn/9780226518374,"Margolin, Victor",9780226518374,,2002
,Politics of the Everyday,Bloomsbury Design Library 2019 Collection,Social problems,https://doi.org/10.5040/9781350053687?locatt=label:secondary_bloomsburyVisualArts,Ezio Manzini,9781350053687,,2019
,Politics of Vietnamese Craft,Bloomsbury Design Library 2020 Collection,Handicraft industries,https://doi.org/10.5040/9781350007055?locatt=label:secondary_bloomsburyVisualArts,Jennifer Way,9781350007055,,2019
,"Polymer Brushes - Synthesis, Characterization, Applications",Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/3527603824,Advincula,9783527603824,,2004
,"Polymer Morphology: Principles, Characterization, and Processing",Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/9781118892756,Guo,9781118892756,,2016
,Polynômes Orthogonaux et Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076527,"Claude Brezinski, André Draux, Alphonse P. Magnus, Pascal Maroni, André Ronveaux",9783540397434,1171,1985
,Polynômes Orthogonaux Formels —,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066470,André Draux,9783540394501,974,1983
,Polynomial Approximation of Differential Equations,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-46783-0,Daniele Funaro,9783540467830,8,1992
,Polynomial Functional Dynamical Systems,Synthesis Collection of Technology (R0),Electrical Engineering,https://doi.org/10.1007/978-3-031-79709-5,Albert Luo,9783031797095,,2021
,Polynomial Mappings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076894,Wŀadysŀaw Narkiewicz,9783540492665,1600,1995
,Polynomial Representations of GLn,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092296,James A. Green,9783540383796,830,1980
,Polyoxometalate Chemistry From Topology via Self-Assembly to Applications,Springer Netherlands,"Chemical Engineering, Physical Chemistry, Inorganic Chemistry",http://link.springer.com/10.1007/0-306-47625-8,"Pope,Michael T.",9780306476259,,2001
,Polytomous Item Response Theory Models,SAGE Publications Ltd,Theory Models,https://doi.org/10.4135/9781412985413,Remo Ostini; Michael L. Nering,9781412985413,,2006
,Pontryagin Duality of Compact O-Dimensional Semilattices and its Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065929,"Karl Heinrich Hofmann, Michael Mislove, Albert Stralka",9783540377412,396,1974
,Pooled Time Series Analysis,SAGE Publications Ltd,Series Analysis,https://doi.org/10.4135/9781412985420,Lois W. Sayrs,9781412985420,,1989
,Pop Art and Design,Bloomsbury Design Library 2020 Collection,Art and design,https://doi.org/10.5040/9781474226226?locatt=label:secondary_bloomsburyVisualArts,Anne Massey and Alex Seago (eds),9781474226226,,2017
,Portability of Numerical Software,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-08446-0,Wayne Cowell,9783540370710,57,1977
,Portable Low-Field MRI Scanners,Synthesis Collection of Technology (R0),Biomedical Engineering and Bioengineering,https://doi.org/10.1007/978-3-031-60230-6,"David J. Ariando, Soumyajit Mandal",9783031602306,,2024
,PORTAL Language Description,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18960-2,Arnold Businger,9783540388609,198,1985
,Positioning Research,SAGE Publications Ltd,Research,https://doi.org/10.4135/9789353282509,Margaret Kumar,9789353282509,,2018
,"Positive Definite Kernels, Continuous Tensor Products, and Central Limit Theorems of Probability Theory",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058340,"K. R. Parthasarathy, K. Schmidt",9783540376071,272,1972
,"Positive Polynomials, Convex Integral Polytopes, and a Random Walk Problem",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078909,David E. Handelman,9783540479512,1282,1987
